bucket,file,total_lines,size_bytes,peak_rss_kb,iteration,load_ms,modify_ms,save_ms,total_ms
Large (500-2000 lines),Qauttrolab__paperless-ngx-synology-setup__docker-compose-ds723.yml.yml,541,31097,4752,25,1.55866,0.001039,0.697467,2.25717
Large (500-2000 lines),Qauttrolab__paperless-ngx-synology-setup__docker-compose-ds723.yml.yml,541,31097,4752,26,1.56042,0.001174,0.687297,2.2489
Large (500-2000 lines),Qauttrolab__paperless-ngx-synology-setup__docker-compose-ds723.yml.yml,541,31097,4752,27,1.52281,0.00075,0.662565,2.18613
Large (500-2000 lines),Qauttrolab__paperless-ngx-synology-setup__docker-compose-ds723.yml.yml,541,31097,4752,28,1.54965,0.001026,0.680558,2.23123
Large (500-2000 lines),Qauttrolab__paperless-ngx-synology-setup__docker-compose-ds723.yml.yml,541,31097,4752,29,1.53035,0.000761,0.685109,2.21622
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,0,3.95588,0.010712,3.39717,7.36376
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,1,3.55783,0.002123,3.58495,7.14491
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,2,3.65119,0.002859,3.3976,7.05166
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,3,3.59658,0.001849,3.49891,7.09734
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,4,3.68128,0.003342,3.50776,7.19239
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,5,3.54402,0.001746,3.44149,6.98725
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,6,3.71492,0.002879,3.53786,7.25566
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,7,3.65431,0.002412,3.40301,7.05973
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,8,3.69964,0.00195,3.57271,7.2743
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,9,3.62795,0.002815,3.51926,7.15003
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,10,3.5753,0.009261,3.59249,7.17706
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,11,3.66572,0.00293,3.45852,7.12717
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,12,3.61583,0.001807,3.43643,7.05407
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,13,3.74385,0.003387,3.52733,7.27457
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,14,3.68241,0.003308,3.52913,7.21485
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,15,3.75987,0.004151,3.56353,7.32755
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,16,3.60188,0.002668,3.4439,7.04845
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,17,3.61147,0.001992,3.63492,7.24839
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,18,3.63982,0.002818,3.45174,7.09438
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,19,3.56387,0.002117,3.56039,7.12638
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,20,3.67997,0.003287,3.58664,7.2699
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,21,3.61546,0.001661,3.41676,7.03388
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,22,3.6949,0.002578,3.54363,7.24111
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,23,3.62866,0.001971,3.46796,7.09859
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,24,3.67196,0.002244,3.64399,7.31819
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,25,3.92766,0.003581,3.59216,7.52341
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,26,3.5417,0.001941,3.69338,7.23702
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,27,3.74889,0.002905,3.44968,7.20147
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,28,3.7268,0.001954,3.4804,7.20915
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,1070,39842,5532,29,3.60385,0.002495,3.50713,7.11347
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,0,7.5699,0.010337,7.30811,14.8883
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,1,6.99163,0.002456,7.32907,14.3232
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,2,7.01229,0.002424,7.32922,14.3439
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,3,7.03506,0.002623,7.33162,14.3693
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,4,7.00719,0.002348,7.2556,14.2651
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,5,7.21278,0.003219,7.62114,14.8371
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,6,6.93212,0.002657,7.5344,14.4692
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,7,7.30394,0.003847,7.68973,14.9975
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,8,7.28323,0.008654,7.64314,14.935
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,9,7.11214,0.003354,7.33512,14.4506
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,10,6.97631,0.002882,7.316,14.2952
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,11,7.13668,0.002459,7.41811,14.5572
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,12,7.06571,0.002544,7.33223,14.4005
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,13,7.19402,0.003352,7.65411,14.8515
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,14,7.0848,0.003664,7.49529,14.5838
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,15,6.97063,0.010591,7.33574,14.317
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,16,6.94809,0.002383,7.31168,14.2622
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,17,6.97295,0.002307,7.34821,14.3235
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,18,7.00339,0.002275,7.29289,14.2986
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,19,7.00762,0.002006,7.30267,14.3123
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,20,6.97825,0.002467,7.42902,14.4097
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,21,6.90935,0.002211,7.31164,14.2232
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,22,6.88228,0.002957,8.52445,15.4097
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,23,10.1533,0.005317,8.08519,18.2438
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,24,6.6554,0.003797,7.22087,13.8801
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,25,7.08903,0.004607,7.38155,14.4752
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,26,7.04975,0.003521,7.54751,14.6008
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,27,7.00564,0.003967,7.40585,14.4155
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,28,7.01107,0.003617,7.44808,14.4628
Large (500-2000 lines),SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,1870,73960,6288,29,7.28741,0.00384,7.53851,14.8298
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,0,2.21305,0.007209,1.04062,3.26089
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,1,2.15004,0.003156,0.963565,3.11676
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,2,2.04467,0.002389,0.87379,2.92085
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,3,2.09123,0.002531,0.880058,2.97382
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,4,1.96711,0.001864,0.784969,2.75395
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,5,1.45839,0.002649,0.564216,2.02525
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,6,1.38542,0.000696,0.545887,1.932
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,7,1.44765,0.000926,0.640725,2.0893
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,8,1.38513,0.000977,0.557142,1.94325
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,9,1.34739,0.000668,0.572642,1.9207
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,10,1.38534,0.000698,0.544611,1.93064
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,11,1.36564,0.000617,0.550993,1.91725
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,12,1.39399,0.000696,0.57128,1.96597
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,13,1.37112,0.000541,0.551976,1.92364
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,14,1.38955,0.000691,0.567848,1.95809
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,15,1.41107,0.000741,0.574181,1.98599
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,16,1.46958,0.001063,0.599234,2.06987
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,17,1.4239,0.000676,0.5663,1.99087
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,18,1.43649,0.000683,0.576207,2.01337
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,19,1.44821,0.000604,0.590256,2.03907
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,20,1.44196,0.001025,0.61395,2.05693
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,21,1.43545,0.00067,0.611697,2.04781
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,22,1.48634,0.000937,0.632899,2.12018
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,23,1.56589,0.004726,0.659982,2.2306
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,24,1.48198,0.001261,0.643286,2.12652
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,25,1.45121,0.000683,0.577051,2.02894
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,26,1.45303,0.000579,0.586276,2.03989
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,27,1.43374,0.000542,0.581111,2.01539
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,28,1.44377,0.000607,0.58097,2.02535
Large (500-2000 lines),YehudaBriskman__Bothy__auth_compose.yml.yml,562,31942,4708,29,1.48095,0.000772,0.600446,2.08217
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,0,3.72196,0.010559,3.33727,7.06979
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,1,2.20396,0.002186,2.44853,4.65468
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,2,2.42172,0.002733,2.37931,4.80376
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,3,2.41202,0.002439,2.51451,4.92897
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,4,2.20625,0.001866,2.38958,4.5977
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,5,2.17564,0.001412,2.41795,4.59499
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,6,2.20373,0.001598,2.69507,4.9004
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,7,2.36135,0.003215,2.45354,4.81811
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,8,2.28358,0.001431,2.45339,4.7384
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,9,2.28189,0.001312,2.54964,4.83285
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,10,2.35799,0.002161,2.58759,4.94774
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,11,2.32494,0.001965,2.45087,4.77778
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,12,2.32335,0.00147,2.44497,4.76979
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,13,2.36218,0.001544,2.63853,5.00225
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,14,2.3476,0.001862,2.5579,4.90736
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,15,2.3423,0.001853,2.47946,4.82362
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,16,2.26689,0.001257,2.5844,4.85255
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,17,2.34982,0.002946,2.55501,4.90778
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,18,2.43343,0.001512,2.56509,5.00002
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,19,2.36579,0.001633,2.49491,4.86233
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,20,2.41717,0.001993,2.57004,4.98921
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,21,2.43487,0.001501,2.48796,4.92434
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,22,2.35819,0.001454,2.51767,4.87731
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,23,2.42328,0.001531,2.57705,5.00186
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,24,2.36954,0.002192,2.46956,4.84129
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,25,2.44477,0.00141,2.57517,5.02135
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,26,2.33749,0.002462,2.71513,5.05509
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,27,2.39339,0.003263,2.60039,4.99704
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,28,2.44236,0.001744,2.5537,4.9978
Large (500-2000 lines),agentteamhq__agentteam-email__compose.yaml.yml,851,32604,5060,29,2.34357,0.001353,2.63845,4.98338
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,0,2.84146,0.010488,1.63557,4.48752
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,1,1.69136,0.002431,1.62015,3.31393
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,2,1.69533,0.002152,1.62308,3.32056
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,3,1.74676,0.002297,1.61936,3.36841
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,4,1.76221,0.002451,1.68661,3.45127
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,5,1.82053,0.00385,1.69166,3.51604
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,6,1.82677,0.002384,1.63899,3.46815
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,7,1.85325,0.002479,1.63528,3.49101
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,8,1.80697,0.002223,1.63412,3.44332
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,9,1.79178,0.002602,1.67036,3.46474
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,10,1.81297,0.002617,1.63823,3.45382
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,11,1.76376,0.002342,1.65952,3.42562
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,12,1.80737,0.002352,1.66737,3.47709
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,13,1.7669,0.002208,1.62602,3.39512
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,14,1.77059,0.002577,1.65629,3.42946
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,15,1.80283,0.002358,1.67002,3.4752
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,16,1.83297,0.002492,1.63859,3.47405
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,17,1.81593,0.002363,1.66701,3.4853
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,18,1.78608,0.00227,1.64648,3.43483
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,19,1.82918,0.002263,1.64865,3.4801
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,20,1.81238,0.002392,1.67065,3.48542
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,21,1.79609,0.002319,1.65425,3.45266
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,22,1.7501,0.002273,1.6239,3.37628
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,23,1.76106,0.002942,1.65638,3.42037
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,24,1.76533,0.002281,1.63956,3.40717
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,25,1.81715,0.002329,1.66477,3.48424
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,26,1.81405,0.002418,1.65748,3.47395
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,27,1.79904,0.002169,1.63963,3.44084
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,28,1.81219,0.002422,1.64995,3.46456
Large (500-2000 lines),appwrite__appwrite__docker-compose.override.yml.yml,611,16000,5112,29,1.85178,0.002509,1.65633,3.51062
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,0,6.54339,0.008429,5.37468,11.9265
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,1,5.72234,0.001168,5.63105,11.3546
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,2,5.76391,0.001196,5.53113,11.2962
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,3,5.74931,0.001111,5.59059,11.341
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,4,5.83725,0.001223,5.51476,11.3532
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,5,5.91033,0.002669,5.68729,11.6003
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,6,5.80869,0.018615,5.59437,11.4217
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,7,5.83115,0.001696,5.66118,11.494
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,8,5.83389,0.001126,5.55638,11.3914
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,9,5.7402,0.001103,5.60482,11.3461
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,10,5.71634,0.00111,5.53983,11.2573
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,11,5.7672,0.001208,5.54033,11.3087
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,12,5.6761,0.001074,5.53246,11.2096
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,13,5.74461,0.001077,5.52704,11.2727
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,14,5.72108,0.001122,5.50479,11.227
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,15,5.72765,0.001245,5.46722,11.1961
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,16,5.69085,0.001097,5.56268,11.2546
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,17,5.70255,0.001036,5.59158,11.2952
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,18,5.74621,0.001105,5.48221,11.2295
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,19,5.97417,0.003048,6.00832,11.9855
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,20,5.94786,0.003283,7.21354,13.1647
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,21,6.22854,0.002952,5.91538,12.1469
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,22,5.84583,0.002654,5.60416,11.4526
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,23,5.71521,0.001273,5.48827,11.2048
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,24,5.78048,0.001129,5.55686,11.3385
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,25,5.7094,0.001214,5.84187,11.5525
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,26,5.79988,0.002697,5.61761,11.4202
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,27,5.67018,0.001267,5.4717,11.1431
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,28,5.80574,0.001277,5.56311,11.3701
Large (500-2000 lines),appwrite__appwrite__docker-compose.yml.yml,1862,54612,5928,29,5.65665,0.001178,6.33715,11.995
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,0,3.25785,0.010318,2.62913,5.89729
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,1,2.27357,0.0025,2.32067,4.59675
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,2,2.22031,0.002291,2.35686,4.57947
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,3,2.35589,0.002281,2.33733,4.6955
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,4,2.31103,0.002238,2.3506,4.66387
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,5,2.39273,0.002281,2.43232,4.82733
Large (500-2000 lines),blaineventurine__home-automation-docker__docker-compose.yml.yml,927,27268,5156,6,2.35247,0.002357,2.36966,4.72449
