experiment,tool,op,file,service,status,elapsed_s,actual_changed_lines,collateral_preserved
modification,composemorph,env,LiReyes__todo-api__docker-compose.yml.yml,db,OK,0.0045,23,True
modification,yamlcpp-careful,env,LiReyes__todo-api__docker-compose.yml.yml,db,OK,0.0031,24,True
modification,yamlcpp-naive,env,LiReyes__todo-api__docker-compose.yml.yml,db,OK,0.0032,25,False
modification,composemorph,env,ListerStellar__financial-tracker__docker-compose.yml.yml,app,OK,0.0046,14,True
modification,yamlcpp-careful,env,ListerStellar__financial-tracker__docker-compose.yml.yml,app,OK,0.0026,15,True
modification,yamlcpp-naive,env,ListerStellar__financial-tracker__docker-compose.yml.yml,app,OK,0.0029,15,False
modification,composemorph,env,LuchnikKek__Team_Auth_sprint_2__docker-compose.yml.yml,auth_postgres,OK,0.0061,26,True
modification,yamlcpp-careful,env,LuchnikKek__Team_Auth_sprint_2__docker-compose.yml.yml,auth_postgres,OK,0.0048,30,True
modification,yamlcpp-naive,env,LuchnikKek__Team_Auth_sprint_2__docker-compose.yml.yml,auth_postgres,OK,0.0046,33,False
modification,composemorph,env,Lustyn__kats__docker-compose.yml.yml,kats,OK,0.005,2,
modification,yamlcpp-careful,env,Lustyn__kats__docker-compose.yml.yml,kats,OK,0.0032,3,
modification,yamlcpp-naive,env,Lustyn__kats__docker-compose.yml.yml,kats,OK,0.0034,3,
modification,composemorph,env,MHS-20__Raft__docker-compose.yml.yml,node-0,OK,0.0034,5,True
modification,yamlcpp-careful,env,MHS-20__Raft__docker-compose.yml.yml,node-0,OK,0.0032,10,False
modification,yamlcpp-naive,env,MHS-20__Raft__docker-compose.yml.yml,node-0,OK,0.0031,10,False
modification,composemorph,env,MT-TEAM-Org__batch__docker-compose.yml.yml,app,OK,0.0044,38,True
modification,yamlcpp-careful,env,MT-TEAM-Org__batch__docker-compose.yml.yml,app,OK,0.003,38,True
modification,yamlcpp-naive,env,MT-TEAM-Org__batch__docker-compose.yml.yml,app,OK,0.0029,44,False
modification,composemorph,env,MangwaleDev__searchv2__docker-compose.yml.yml,search-adminer,OK,0.0081,74,
modification,yamlcpp-careful,env,MangwaleDev__searchv2__docker-compose.yml.yml,search-adminer,OK,0.0072,103,
modification,yamlcpp-naive,env,MangwaleDev__searchv2__docker-compose.yml.yml,search-adminer,OK,0.0096,103,
modification,composemorph,env,Marukunai__alfresco__Alfresco_Ejercicio1_ejercicio_docker_docker-compose.yml.yml,ejercicio-acs,OK,0.0037,9,True
modification,yamlcpp-careful,env,Marukunai__alfresco__Alfresco_Ejercicio1_ejercicio_docker_docker-compose.yml.yml,ejercicio-acs,OK,0.0041,17,True
modification,yamlcpp-naive,env,Marukunai__alfresco__Alfresco_Ejercicio1_ejercicio_docker_docker-compose.yml.yml,ejercicio-acs,OK,0.004,17,False
modification,composemorph,env,Marwan051__final-project-database__docker-compose.yml.yml,pgadmin,OK,0.0047,4,True
modification,yamlcpp-careful,env,Marwan051__final-project-database__docker-compose.yml.yml,pgadmin,OK,0.0032,8,False
modification,yamlcpp-naive,env,Marwan051__final-project-database__docker-compose.yml.yml,pgadmin,OK,0.0034,9,False
modification,composemorph,env,MateuszRostek__book-store__docker-compose.yml.yml,app,OK,0.0032,7,True
modification,yamlcpp-careful,env,MateuszRostek__book-store__docker-compose.yml.yml,app,OK,0.0038,9,True
modification,yamlcpp-naive,env,MateuszRostek__book-store__docker-compose.yml.yml,app,OK,0.0037,9,False
modification,composemorph,env,MatiasJurgenson__ComfyUI-on-AMD-Linux-running-in-Podman__docker-compose.yml.yml,comfyk,OK,0.0055,21,True
modification,yamlcpp-careful,env,MatiasJurgenson__ComfyUI-on-AMD-Linux-running-in-Podman__docker-compose.yml.yml,comfyk,OK,0.004,22,True
modification,yamlcpp-naive,env,MatiasJurgenson__ComfyUI-on-AMD-Linux-running-in-Podman__docker-compose.yml.yml,comfyk,OK,0.0041,23,False
modification,composemorph,env,MdMurad-102__nestJsTemplete__docker-compose.yml.yml,api,OK,0.005,7,True
modification,yamlcpp-careful,env,MdMurad-102__nestJsTemplete__docker-compose.yml.yml,api,OK,0.0032,7,True
modification,yamlcpp-naive,env,MdMurad-102__nestJsTemplete__docker-compose.yml.yml,api,OK,0.0028,9,False
modification,composemorph,env,MenkoyS__3PROJ__docker-compose.yml.yml,backend,OK,0.0056,11,True
modification,yamlcpp-careful,env,MenkoyS__3PROJ__docker-compose.yml.yml,backend,OK,0.0042,17,True
modification,yamlcpp-naive,env,MenkoyS__3PROJ__docker-compose.yml.yml,backend,OK,0.0039,33,False
modification,composemorph,env,Mingo07-dev__n8n_workflows__docker-compose.yml.yml,n8n,OK,0.0048,6,True
modification,yamlcpp-careful,env,Mingo07-dev__n8n_workflows__docker-compose.yml.yml,n8n,OK,0.0031,10,False
modification,yamlcpp-naive,env,Mingo07-dev__n8n_workflows__docker-compose.yml.yml,n8n,OK,0.0032,11,False
modification,composemorph,env,Morlock52__psscript-manager__psscript-test-20250731011322_docker-compose.yml.yml,test-db,OK,0.0043,4,True
modification,yamlcpp-careful,env,Morlock52__psscript-manager__psscript-test-20250731011322_docker-compose.yml.yml,test-db,OK,0.0028,7,True
modification,yamlcpp-naive,env,Morlock52__psscript-manager__psscript-test-20250731011322_docker-compose.yml.yml,test-db,OK,0.0029,9,False
modification,composemorph,env,MrTorriz__homelab__docker_compose.yml.yml,audiobookshelf,OK,0.0143,123,True
modification,yamlcpp-careful,env,MrTorriz__homelab__docker_compose.yml.yml,audiobookshelf,OK,0.0125,168,True
modification,yamlcpp-naive,env,MrTorriz__homelab__docker_compose.yml.yml,audiobookshelf,OK,0.0139,170,False
modification,composemorph,env,NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,grafana,OK,0.0067,42,
modification,yamlcpp-careful,env,NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,grafana,OK,0.0065,67,
modification,yamlcpp-naive,env,NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,grafana,OK,0.006,67,
modification,composemorph,env,Oliver0804__docker_phpmyadmin__docker-compose.yml.yml,db,OK,0.0045,15,True
modification,yamlcpp-careful,env,Oliver0804__docker_phpmyadmin__docker-compose.yml.yml,db,OK,0.003,15,True
modification,yamlcpp-naive,env,Oliver0804__docker_phpmyadmin__docker-compose.yml.yml,db,OK,0.003,16,False
modification,composemorph,env,OneUptime__oneuptime__docker-compose.base.yml.yml,app,OK,0.0127,162,True
modification,yamlcpp-careful,env,OneUptime__oneuptime__docker-compose.base.yml.yml,app,OK,0.0138,201,True
modification,yamlcpp-naive,env,OneUptime__oneuptime__docker-compose.base.yml.yml,app,OK,0.0111,226,False
modification,composemorph,env,PACER-PHII__PACER-client__docker-compose.yml.bk.yml,ecr-manager,OK,0.003,10,True
modification,yamlcpp-careful,env,PACER-PHII__PACER-client__docker-compose.yml.bk.yml,ecr-manager,OK,0.0032,30,True
modification,yamlcpp-naive,env,PACER-PHII__PACER-client__docker-compose.yml.bk.yml,ecr-manager,OK,0.003,31,False
modification,composemorph,env,PACER-PHII__PACER-client__docker-compose.yml.bk1.yml,ecr-manager,OK,0.0031,7,True
modification,yamlcpp-careful,env,PACER-PHII__PACER-client__docker-compose.yml.bk1.yml,ecr-manager,OK,0.004,21,True
modification,yamlcpp-naive,env,PACER-PHII__PACER-client__docker-compose.yml.bk1.yml,ecr-manager,OK,0.0045,22,False
modification,composemorph,env,PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,chronograf,OK,0.0065,81,True
modification,yamlcpp-careful,env,PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,chronograf,OK,0.0064,86,True
modification,yamlcpp-naive,env,PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,chronograf,OK,0.006,86,False
modification,composemorph,env,Payum__PayumServer__docker-compose.yml.dist.yml,payum-server,OK,0.0046,4,
modification,yamlcpp-careful,env,Payum__PayumServer__docker-compose.yml.dist.yml,payum-server,OK,0.0028,4,
modification,yamlcpp-naive,env,Payum__PayumServer__docker-compose.yml.dist.yml,payum-server,OK,0.0028,4,
modification,composemorph,env,PeterNguyenX__AI-ActivEdu-thesis__Others_docker-compose.yml.yml,backend,OK,0.005,13,True
modification,yamlcpp-careful,env,PeterNguyenX__AI-ActivEdu-thesis__Others_docker-compose.yml.yml,backend,OK,0.0032,17,True
modification,yamlcpp-naive,env,PeterNguyenX__AI-ActivEdu-thesis__Others_docker-compose.yml.yml,backend,OK,0.0036,21,False
modification,composemorph,env,PhuongDongIOT__restaurant__containers_kong_3_debian-12_docker-compose.yml.yml,kong,OK,0.0054,4,True
modification,yamlcpp-careful,env,PhuongDongIOT__restaurant__containers_kong_3_debian-12_docker-compose.yml.yml,kong,OK,0.0032,4,True
modification,yamlcpp-naive,env,PhuongDongIOT__restaurant__containers_kong_3_debian-12_docker-compose.yml.yml,kong,OK,0.0033,6,False
modification,composemorph,env,ProjektZespolowyMetro__METRO__docker-compose.yml.yml,backend,OK,0.0056,25,True
modification,yamlcpp-careful,env,ProjektZespolowyMetro__METRO__docker-compose.yml.yml,backend,OK,0.0038,38,False
modification,yamlcpp-naive,env,ProjektZespolowyMetro__METRO__docker-compose.yml.yml,backend,OK,0.0036,41,False
modification,composemorph,env,ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,app,OK,0.0055,29,True
modification,yamlcpp-careful,env,ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,app,OK,0.004,39,True
modification,yamlcpp-naive,env,ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,app,OK,0.0043,38,False
modification,composemorph,env,Prushka__Recipe-Fullstack__docker-compose.yml.yml,backend,OK,0.0029,7,True
modification,yamlcpp-careful,env,Prushka__Recipe-Fullstack__docker-compose.yml.yml,backend,OK,0.0027,14,True
modification,yamlcpp-naive,env,Prushka__Recipe-Fullstack__docker-compose.yml.yml,backend,OK,0.0029,14,False
modification,composemorph,env,Qauttrolab__paperless-ngx-synology-setup__docker-compose-ds723.yml.yml,backup-runner,OK,0.0085,425,
modification,yamlcpp-careful,env,Qauttrolab__paperless-ngx-synology-setup__docker-compose-ds723.yml.yml,backup-runner,OK,0.0071,430,
modification,yamlcpp-naive,env,Qauttrolab__paperless-ngx-synology-setup__docker-compose-ds723.yml.yml,backup-runner,OK,0.0072,430,
modification,composemorph,env,RJWALICZEK__iot-monitor__docker-compose.yml.yml,pgadmin,OK,0.0044,12,True
modification,yamlcpp-careful,env,RJWALICZEK__iot-monitor__docker-compose.yml.yml,pgadmin,OK,0.0029,14,True
modification,yamlcpp-naive,env,RJWALICZEK__iot-monitor__docker-compose.yml.yml,pgadmin,OK,0.003,15,False
modification,composemorph,env,RadovanBulla1304__DP_OtazkovySystem_v2__docker-compose.yml.yml,backend,OK,0.0049,1,True
modification,yamlcpp-careful,env,RadovanBulla1304__DP_OtazkovySystem_v2__docker-compose.yml.yml,backend,OK,0.004,3,True
modification,yamlcpp-naive,env,RadovanBulla1304__DP_OtazkovySystem_v2__docker-compose.yml.yml,backend,OK,0.0046,14,False
modification,composemorph,env,Ragdata__labstacks__src_svc_wallos_docker-compose.yml.yml,wallos,OK,0.0036,6,
modification,yamlcpp-careful,env,Ragdata__labstacks__src_svc_wallos_docker-compose.yml.yml,wallos,OK,0.0037,6,
modification,yamlcpp-naive,env,Ragdata__labstacks__src_svc_wallos_docker-compose.yml.yml,wallos,OK,0.0037,6,
modification,composemorph,env,Rahul-jooluru__AgentChain__docker-compose.yml.yml,postgres,OK,0.0053,4,True
modification,yamlcpp-careful,env,Rahul-jooluru__AgentChain__docker-compose.yml.yml,postgres,OK,0.0032,7,True
modification,yamlcpp-naive,env,Rahul-jooluru__AgentChain__docker-compose.yml.yml,postgres,OK,0.0033,9,False
modification,composemorph,env,Reggy501__edutrack__attendance-service_docker-compose.yml.yml,attendance-service,OK,0.005,4,True
modification,yamlcpp-careful,env,Reggy501__edutrack__attendance-service_docker-compose.yml.yml,attendance-service,OK,0.0032,7,True
modification,yamlcpp-naive,env,Reggy501__edutrack__attendance-service_docker-compose.yml.yml,attendance-service,OK,0.0035,11,False
modification,composemorph,env,RichardUchotski__spring-boot-fullstack__docker-compose.yml.yml,amigoscode-rsu-api,OK,0.0058,7,
modification,yamlcpp-careful,env,RichardUchotski__spring-boot-fullstack__docker-compose.yml.yml,amigoscode-rsu-api,OK,0.0047,9,
modification,yamlcpp-naive,env,RichardUchotski__spring-boot-fullstack__docker-compose.yml.yml,amigoscode-rsu-api,OK,0.0044,9,
modification,composemorph,env,Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,account-service,OK,0.0097,40,True
modification,yamlcpp-careful,env,Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,account-service,OK,0.0078,60,True
modification,yamlcpp-naive,env,Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,account-service,OK,0.008,62,False
modification,composemorph,env,RitwikRishRaj__CN-SUMMER__docker-compose.yml.yml,backend,OK,0.0059,12,True
modification,yamlcpp-careful,env,RitwikRishRaj__CN-SUMMER__docker-compose.yml.yml,backend,OK,0.0055,17,True
modification,yamlcpp-naive,env,RitwikRishRaj__CN-SUMMER__docker-compose.yml.yml,backend,OK,0.0041,18,False
modification,composemorph,env,RobertoLangarica__udg-vivo__VIVO_docker-compose.yml.yml,solr,OK,0.0057,7,True
modification,yamlcpp-careful,env,RobertoLangarica__udg-vivo__VIVO_docker-compose.yml.yml,solr,OK,0.0044,7,True
modification,yamlcpp-naive,env,RobertoLangarica__udg-vivo__VIVO_docker-compose.yml.yml,solr,OK,0.0038,8,False
modification,composemorph,env,SONLE03__ClothingStoreE__docker-compose.yml.yml,app,OK,0.0064,4,
modification,yamlcpp-careful,env,SONLE03__ClothingStoreE__docker-compose.yml.yml,app,OK,0.0042,5,
modification,yamlcpp-naive,env,SONLE03__ClothingStoreE__docker-compose.yml.yml,app,OK,0.0038,5,
modification,composemorph,env,SafariDesk-OS__Core__docker-compose.yml.yml,api,OK,0.006,21,
modification,yamlcpp-careful,env,SafariDesk-OS__Core__docker-compose.yml.yml,api,OK,0.0041,26,
modification,yamlcpp-naive,env,SafariDesk-OS__Core__docker-compose.yml.yml,api,OK,0.0051,26,
modification,composemorph,env,SaiMihir05__agentic-research-assistant__docker-compose.yml.yml,db,OK,0.0057,12,True
modification,yamlcpp-careful,env,SaiMihir05__agentic-research-assistant__docker-compose.yml.yml,db,OK,0.0037,19,True
modification,yamlcpp-naive,env,SaiMihir05__agentic-research-assistant__docker-compose.yml.yml,db,OK,0.0035,21,False
modification,composemorph,env,Sanjay2729117__projectS__docker-compose.yml.yml,app,OK,0.0053,6,True
modification,yamlcpp-careful,env,Sanjay2729117__projectS__docker-compose.yml.yml,app,OK,0.0037,8,True
modification,yamlcpp-naive,env,Sanjay2729117__projectS__docker-compose.yml.yml,app,OK,0.0038,10,False
